make,model,release_date,transmission_type,size,style,price,isDeleted
Mazda,3,2015,MANUAL,Compact,4dr Hatchback,20095,FALSE
Mazda,3,2015,AUTOMATIC,Compact,4dr Hatchback,19995,FALSE
Mazda,3,2015,AUTOMATIC,Compact,4dr Hatchback,21145,FALSE
Mazda,3,2015,MANUAL,Compact,4dr Hatchback,23245,FALSE
Mazda,3,2015,MANUAL,Compact,Sedan,16945,FALSE
Mazda,3,2015,MANUAL,Compact,4dr Hatchback,24345,FALSE
Mazda,3,2015,AUTOMATIC,Compact,Sedan,20645,FALSE
Mazda,3,2015,MANUAL,Compact,4dr Hatchback,18945,FALSE
Mazda,3,2015,AUTOMATIC,Compact,4dr Hatchback,26595,FALSE
Mazda,3,2015,MANUAL,Compact,Sedan,22745,FALSE
Mazda,3,2015,AUTOMATIC,Compact,Sedan,17995,FALSE
Mazda,3,2016,MANUAL,Compact,Sedan,22545,FALSE
Mazda,3,2016,AUTOMATIC,Compact,Sedan,21095,FALSE
Mazda,3,2016,AUTOMATIC,Compact,4dr Hatchback,25495,FALSE
Mazda,3,2016,MANUAL,Compact,4dr Hatchback,20745,FALSE
Mazda,3,2016,AUTOMATIC,Compact,4dr Hatchback,24295,FALSE
Mazda,3,2016,AUTOMATIC,Compact,Sedan,23595,FALSE
Mazda,3,2016,AUTOMATIC,Compact,4dr Hatchback,21795,FALSE
Mazda,3,2016,MANUAL,Compact,Sedan,17845,FALSE
Mazda,3,2016,AUTOMATIC,Compact,4dr Hatchback,26495,FALSE
Mazda,3,2016,MANUAL,Compact,Sedan,24745,FALSE
Mazda,3,2016,AUTOMATIC,Compact,Sedan,18895,FALSE
Mazda,3,2016,AUTOMATIC,Compact,4dr Hatchback,19595,FALSE
Mazda,3,2016,MANUAL,Compact,4dr Hatchback,23245,FALSE
Mazda,3,2016,MANUAL,Compact,4dr Hatchback,18545,FALSE
Mazda,3,2016,AUTOMATIC,Compact,Sedan,25795,FALSE
Mazda,3,2016,MANUAL,Compact,Sedan,20045,FALSE
Mazda,3,2016,MANUAL,Compact,4dr Hatchback,25445,FALSE
Mazda,3,2016,AUTOMATIC,Compact,Sedan,24795,FALSE
Mazda,3,2017,AUTOMATIC,Midsize,Sedan,21495,FALSE
Mazda,3,2017,MANUAL,Midsize,Sedan,17845,FALSE
Mazda,3,2017,MANUAL,Midsize,Sedan,23145,FALSE
Mazda,3,2017,AUTOMATIC,Midsize,Sedan,24195,FALSE
Mazda,3,2017,AUTOMATIC,Compact,4dr Hatchback,20145,FALSE
Mazda,3,2017,AUTOMATIC,Compact,4dr Hatchback,24945,FALSE
Mazda,3,2017,MANUAL,Compact,4dr Hatchback,23895,FALSE
Mazda,3,2017,MANUAL,Compact,4dr Hatchback,19095,FALSE
Mazda,3,2017,AUTOMATIC,Compact,4dr Hatchback,23445,FALSE
Mazda,3,2017,AUTOMATIC,Midsize,Sedan,18895,FALSE
Mazda,3,2017,AUTOMATIC,Compact,4dr Hatchback,22245,FALSE
Mazda,3,2017,MANUAL,Compact,4dr Hatchback,22395,FALSE
Mazda,3,2017,MANUAL,Midsize,Sedan,20445,FALSE
BMW,4 Series Gran Coupe,2015,AUTOMATIC,Midsize,Sedan,42300,FALSE
BMW,4 Series Gran Coupe,2015,AUTOMATIC,Midsize,Sedan,40300,FALSE
BMW,4 Series Gran Coupe,2015,AUTOMATIC,Midsize,Sedan,40300,FALSE
BMW,4 Series Gran Coupe,2015,AUTOMATIC,Midsize,Sedan,42300,FALSE
BMW,4 Series Gran Coupe,2015,AUTOMATIC,Midsize,Sedan,45800,FALSE
BMW,4 Series Gran Coupe,2015,AUTOMATIC,Midsize,Sedan,47800,FALSE
BMW,4 Series Gran Coupe,2016,AUTOMATIC,Midsize,Sedan,43650,FALSE
BMW,4 Series Gran Coupe,2016,AUTOMATIC,Midsize,Sedan,49950,FALSE
BMW,4 Series Gran Coupe,2016,AUTOMATIC,Midsize,Sedan,47950,FALSE
BMW,4 Series Gran Coupe,2016,AUTOMATIC,Midsize,Sedan,41650,FALSE
BMW,4 Series Gran Coupe,2017,AUTOMATIC,Midsize,Sedan,48300,FALSE
BMW,4 Series Gran Coupe,2017,AUTOMATIC,Midsize,Sedan,50300,FALSE
BMW,4 Series Gran Coupe,2017,AUTOMATIC,Midsize,Sedan,43950,FALSE
BMW,4 Series Gran Coupe,2017,AUTOMATIC,Midsize,Sedan,41950,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Convertible,56900,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Coupe,46250,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Convertible,50750,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Coupe,42750,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Convertible,48750,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Coupe,48250,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Coupe,42750,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Convertible,50750,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Coupe,40750,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Convertible,54900,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Convertible,48750,FALSE
BMW,4 Series,2015,AUTOMATIC,Midsize,Coupe,40750,FALSE
BMW,4 Series,2016,AUTOMATIC,Midsize,Convertible,52000,FALSE
BMW,4 Series,2016,AUTOMATIC,Midsize,Convertible,50000,FALSE
BMW,4 Series,2016,MANUAL,Midsize,Coupe,41850,FALSE
BMW,4 Series,2016,AUTOMATIC,Midsize,Coupe,50150,FALSE
BMW,4 Series,2016,AUTOMATIC,Midsize,Coupe,41850,FALSE
BMW,4 Series,2016,AUTOMATIC,Midsize,Convertible,58950,FALSE
BMW,4 Series,2016,AUTOMATIC,Midsize,Coupe,43850,FALSE
BMW,4 Series,2016,AUTOMATIC,Midsize,Coupe,48150,FALSE
BMW,4 Series,2016,AUTOMATIC,Midsize,Convertible,56950,FALSE
BMW,4 Series,2017,AUTOMATIC,Midsize,Convertible,50300,FALSE
BMW,4 Series,2017,AUTOMATIC,Midsize,Convertible,52300,FALSE
BMW,4 Series,2017,AUTOMATIC,Midsize,Coupe,50500,FALSE
BMW,4 Series,2017,AUTOMATIC,Midsize,Coupe,44150,FALSE
BMW,4 Series,2017,AUTOMATIC,Midsize,Coupe,42150,FALSE
BMW,4 Series,2017,AUTOMATIC,Midsize,Convertible,59300,FALSE
BMW,4 Series,2017,AUTOMATIC,Midsize,Convertible,57300,FALSE
BMW,4 Series,2017,AUTOMATIC,Midsize,Coupe,48500,FALSE
Mercedes-Benz,400-Class,1992,AUTOMATIC,Midsize,Sedan,2168,FALSE
Mercedes-Benz,400-Class,1992,AUTOMATIC,Large,Sedan,2497,FALSE
Mercedes-Benz,400-Class,1993,AUTOMATIC,Midsize,Sedan,2278,FALSE
Mercedes-Benz,400-Class,1993,AUTOMATIC,Large,Sedan,2650,FALSE
Mercedes-Benz,420-Class,1990,AUTOMATIC,Large,Sedan,2000,FALSE
Mercedes-Benz,420-Class,1991,AUTOMATIC,Large,Sedan,2186,FALSE
Ferrari,456M,2001,AUTOMATIC,Compact,Coupe,223970,FALSE
Ferrari,456M,2001,MANUAL,Compact,Coupe,219775,FALSE
Ferrari,456M,2002,AUTOMATIC,Compact,Coupe,228625,FALSE
Ferrari,456M,2002,MANUAL,Compact,Coupe,224585,FALSE
Ferrari,456M,2003,AUTOMATIC,Compact,Coupe,228625,FALSE
Ferrari,456M,2003,MANUAL,Compact,Coupe,224585,FALSE
Ferrari,458 Italia,2013,AUTOMATED_MANUAL,Compact,Convertible,257412,FALSE
Ferrari,458 Italia,2013,AUTOMATED_MANUAL,Compact,Coupe,233509,FALSE
Ferrari,458 Italia,2014,AUTOMATED_MANUAL,Compact,Coupe,233509,FALSE
Ferrari,458 Italia,2014,AUTOMATED_MANUAL,Compact,Coupe,288000,FALSE
Ferrari,458 Italia,2014,AUTOMATED_MANUAL,Compact,Convertible,257412,FALSE
Ferrari,458 Italia,2015,AUTOMATED_MANUAL,Compact,Coupe,239340,FALSE
Ferrari,458 Italia,2015,AUTOMATED_MANUAL,Compact,Convertible,263553,FALSE
Ferrari,458 Italia,2015,AUTOMATED_MANUAL,Compact,Coupe,291744,FALSE
Alfa Romeo,4C,2015,AUTOMATED_MANUAL,Compact,Convertible,63900,FALSE
Alfa Romeo,4C,2015,AUTOMATED_MANUAL,Compact,Coupe,68400,FALSE
Alfa Romeo,4C,2015,AUTOMATED_MANUAL,Compact,Coupe,53900,FALSE
Alfa Romeo,4C,2016,AUTOMATED_MANUAL,Compact,Coupe,55900,FALSE
Alfa Romeo,4C,2016,AUTOMATED_MANUAL,Compact,Convertible,65900,FALSE
Toyota,4Runner,2014,AUTOMATIC,Midsize,4dr SUV,41365,FALSE
Toyota,4Runner,2014,AUTOMATIC,Midsize,4dr SUV,35740,FALSE
Toyota,4Runner,2014,AUTOMATIC,Midsize,4dr SUV,37615,FALSE
Toyota,4Runner,2014,AUTOMATIC,Midsize,4dr SUV,34695,FALSE
Toyota,4Runner,2014,AUTOMATIC,Midsize,4dr SUV,35725,FALSE
Toyota,4Runner,2014,AUTOMATIC,Midsize,4dr SUV,43400,FALSE
Toyota,4Runner,2014,AUTOMATIC,Midsize,4dr SUV,32820,FALSE
Toyota,4Runner,2014,AUTOMATIC,Midsize,4dr SUV,38645,FALSE
Toyota,4Runner,2015,AUTOMATIC,Midsize,4dr SUV,37825,FALSE
Toyota,4Runner,2015,AUTOMATIC,Midsize,4dr SUV,43620,FALSE
Toyota,4Runner,2015,AUTOMATIC,Midsize,4dr SUV,36115,FALSE
Toyota,4Runner,2015,AUTOMATIC,Midsize,4dr SUV,35950,FALSE
Toyota,4Runner,2015,AUTOMATIC,Midsize,4dr SUV,33210,FALSE
Toyota,4Runner,2015,AUTOMATIC,Midsize,4dr SUV,38855,FALSE
Toyota,4Runner,2015,AUTOMATIC,Midsize,4dr SUV,41585,FALSE
Toyota,4Runner,2015,AUTOMATIC,Midsize,4dr SUV,35085,FALSE
Toyota,4Runner,2015,AUTOMATIC,Midsize,4dr SUV,41310,FALSE
Toyota,4Runner,2016,AUTOMATIC,Midsize,4dr SUV,36690,FALSE
Toyota,4Runner,2016,AUTOMATIC,Midsize,4dr SUV,44360,FALSE
Toyota,4Runner,2016,AUTOMATIC,Midsize,4dr SUV,39595,FALSE
Toyota,4Runner,2016,AUTOMATIC,Midsize,4dr SUV,41850,FALSE
Toyota,4Runner,2016,AUTOMATIC,Midsize,4dr SUV,42325,FALSE
Toyota,4Runner,2016,AUTOMATIC,Midsize,4dr SUV,35885,FALSE
Toyota,4Runner,2016,AUTOMATIC,Midsize,4dr SUV,38565,FALSE
Toyota,4Runner,2016,AUTOMATIC,Midsize,4dr SUV,36915,FALSE
Toyota,4Runner,2016,AUTOMATIC,Midsize,4dr SUV,34010,FALSE
BMW,5 Series Gran Turismo,2015,AUTOMATIC,Large,4dr Hatchback,60700,FALSE
BMW,5 Series Gran Turismo,2015,AUTOMATIC,Large,4dr Hatchback,71400,FALSE
BMW,5 Series Gran Turismo,2015,AUTOMATIC,Large,4dr Hatchback,63000,FALSE
BMW,5 Series Gran Turismo,2015,AUTOMATIC,Large,4dr Hatchback,69100,FALSE
BMW,5 Series Gran Turismo,2016,AUTOMATIC,Large,4dr Hatchback,63200,FALSE
BMW,5 Series Gran Turismo,2016,AUTOMATIC,Large,4dr Hatchback,72500,FALSE
BMW,5 Series Gran Turismo,2016,AUTOMATIC,Large,4dr Hatchback,60900,FALSE
BMW,5 Series Gran Turismo,2017,AUTOMATIC,Large,4dr Hatchback,63200,FALSE
BMW,5 Series Gran Turismo,2017,AUTOMATIC,Large,4dr Hatchback,60900,FALSE
BMW,5 Series Gran Turismo,2017,AUTOMATIC,Large,4dr Hatchback,72500,FALSE
BMW,5 Series,2015,AUTOMATIC,Large,Sedan,67200,FALSE
BMW,5 Series,2015,AUTOMATIC,Large,Sedan,57900,FALSE
BMW,5 Series,2015,AUTOMATIC,Large,Sedan,57100,FALSE
BMW,5 Series,2015,AUTOMATIC,Large,Sedan,52250,FALSE
BMW,5 Series,2015,AUTOMATIC,Large,Sedan,59400,FALSE
BMW,5 Series,2015,AUTOMATIC,Large,Sedan,64900,FALSE
BMW,5 Series,2015,AUTOMATIC,Large,Sedan,49950,FALSE
BMW,5 Series,2015,AUTOMATIC,Large,Sedan,55600,FALSE
BMW,5 Series,2016,AUTOMATIC,Large,Sedan,57350,FALSE
BMW,5 Series,2016,AUTOMATIC,Large,Sedan,58150,FALSE
BMW,5 Series,2016,AUTOMATIC,Large,Sedan,55850,FALSE
BMW,5 Series,2016,AUTOMATIC,Large,Sedan,52500,FALSE
BMW,5 Series,2016,AUTOMATIC,Large,Sedan,50200,FALSE
BMW,5 Series,2016,AUTOMATIC,Large,Sedan,68600,FALSE
BMW,5 Series,2016,AUTOMATIC,Large,Sedan,66300,FALSE
BMW,5 Series,2016,AUTOMATIC,Large,Sedan,59650,FALSE
Mercedes-Benz,500-Class,1991,AUTOMATIC,Compact,Convertible,4155,FALSE
Mercedes-Benz,500-Class,1992,AUTOMATIC,Large,Sedan,2427,FALSE
Mercedes-Benz,500-Class,1992,AUTOMATIC,Midsize,Sedan,3245,FALSE
Mercedes-Benz,500-Class,1992,AUTOMATIC,Compact,Convertible,4701,FALSE
Mercedes-Benz,500-Class,1993,AUTOMATIC,Large,Coupe,3176,FALSE
Mercedes-Benz,500-Class,1993,AUTOMATIC,Midsize,Sedan,3613,FALSE
Mercedes-Benz,500-Class,1993,AUTOMATIC,Compact,Convertible,5140,FALSE
Mercedes-Benz,500-Class,1993,AUTOMATIC,Large,Sedan,2692,FALSE
FIAT,500e,2015,DIRECT_DRIVE,Compact,2dr Hatchback,31800,FALSE
FIAT,500e,2016,DIRECT_DRIVE,Compact,2dr Hatchback,31800,FALSE
FIAT,500e,2017,DIRECT_DRIVE,Compact,2dr Hatchback,31800,FALSE
FIAT,500,2015,MANUAL,Compact,Convertible,26595,FALSE
FIAT,500,2015,MANUAL,Compact,2dr Hatchback,18700,FALSE
FIAT,500,2015,MANUAL,Compact,2dr Hatchback,19700,FALSE
FIAT,500,2015,MANUAL,Compact,Convertible,22800,FALSE
FIAT,500,2015,MANUAL,Compact,Convertible,24700,FALSE
FIAT,500,2015,MANUAL,Compact,2dr Hatchback,22495,FALSE
FIAT,500,2015,MANUAL,Compact,2dr Hatchback,17495,FALSE
FIAT,500,2015,MANUAL,Compact,Convertible,20345,FALSE
FIAT,500,2015,MANUAL,Compact,2dr Hatchback,17700,FALSE
FIAT,500,2015,MANUAL,Compact,2dr Hatchback,20400,FALSE
FIAT,500,2015,MANUAL,Compact,2dr Hatchback,16845,FALSE
FIAT,500,2016,MANUAL,Compact,Convertible,26695,FALSE
FIAT,500,2016,MANUAL,Compact,2dr Hatchback,21295,FALSE
FIAT,500,2016,MANUAL,Compact,2dr Hatchback,20395,FALSE
FIAT,500,2016,MANUAL,Compact,2dr Hatchback,17745,FALSE
FIAT,500,2016,MANUAL,Compact,2dr Hatchback,22575,FALSE
FIAT,500,2016,MANUAL,Compact,Convertible,24495,FALSE
FIAT,500,2016,MANUAL,Compact,2dr Hatchback,16995,FALSE
FIAT,500,2016,MANUAL,Compact,Convertible,20395,FALSE
FIAT,500,2016,MANUAL,Compact,2dr Hatchback,19700,FALSE
FIAT,500,2016,MANUAL,Compact,2dr Hatchback,17900,FALSE
FIAT,500,2016,MANUAL,Compact,Convertible,21395,FALSE
FIAT,500,2017,MANUAL,Compact,2dr Hatchback,19995,FALSE
FIAT,500,2017,AUTOMATIC,Compact,2dr Hatchback,19390,FALSE
FIAT,500,2017,AUTOMATIC,Compact,Convertible,17485,FALSE
FIAT,500,2017,AUTOMATIC,Compact,Convertible,20885,FALSE
FIAT,500,2017,MANUAL,Compact,Convertible,21490,FALSE
FIAT,500,2017,AUTOMATIC,Compact,2dr Hatchback,15990,FALSE
FIAT,500L,2015,MANUAL,Compact,Wagon,19345,FALSE
FIAT,500L,2015,MANUAL,Compact,Wagon,23095,FALSE
FIAT,500L,2015,AUTOMATIC,Compact,Wagon,24695,FALSE
FIAT,500L,2015,MANUAL,Compact,Wagon,21695,FALSE
FIAT,500L,2015,MANUAL,Compact,Wagon,20695,FALSE
FIAT,500L,2016,MANUAL,Compact,Wagon,21880,FALSE
FIAT,500L,2016,MANUAL,Compact,Wagon,23395,FALSE
FIAT,500L,2016,AUTOMATIC,Compact,Wagon,24795,FALSE
FIAT,500L,2016,MANUAL,Compact,Wagon,20795,FALSE
FIAT,500L,2016,MANUAL,Compact,Wagon,19495,FALSE
FIAT,500L,2017,AUTOMATIC,Compact,Wagon,23695,FALSE
FIAT,500L,2017,AUTOMATIC,Compact,Wagon,20995,FALSE
FIAT,500L,2017,AUTOMATIC,Compact,Wagon,22995,FALSE
FIAT,500X,2016,AUTOMATIC,Compact,4dr SUV,24635,FALSE
FIAT,500X,2016,AUTOMATIC,Compact,4dr SUV,25135,FALSE
FIAT,500X,2016,AUTOMATIC,Compact,4dr SUV,29235,FALSE
FIAT,500X,2016,AUTOMATIC,Compact,4dr SUV,23335,FALSE
FIAT,500X,2016,AUTOMATIC,Compact,4dr SUV,22735,FALSE
FIAT,500X,2016,AUTOMATIC,Compact,4dr SUV,27035,FALSE
FIAT,500X,2016,MANUAL,Compact,4dr SUV,20000,FALSE
FIAT,500X,2016,AUTOMATIC,Compact,4dr SUV,27335,FALSE
FIAT,500X,2016,AUTOMATIC,Compact,4dr SUV,25235,FALSE
FIAT,500X,2017,AUTOMATIC,Compact,4dr SUV,27035,FALSE
FIAT,500X,2017,AUTOMATIC,Compact,4dr SUV,25135,FALSE
FIAT,500X,2017,AUTOMATIC,Compact,4dr SUV,25235,FALSE
FIAT,500X,2017,AUTOMATIC,Compact,4dr SUV,23890,FALSE
FIAT,500X,2017,AUTOMATIC,Compact,4dr SUV,23335,FALSE
FIAT,500X,2017,MANUAL,Compact,4dr SUV,19995,FALSE
Ferrari,550,2001,MANUAL,Compact,Convertible,248500,FALSE
Ferrari,550,2001,MANUAL,Compact,Coupe,205840,FALSE
Mercedes-Benz,560-Class,1990,AUTOMATIC,Large,Coupe,2323,FALSE
Mercedes-Benz,560-Class,1990,AUTOMATIC,Large,Sedan,2170,FALSE
Mercedes-Benz,560-Class,1991,AUTOMATIC,Large,Coupe,2443,FALSE
Mercedes-Benz,560-Class,1991,AUTOMATIC,Large,Sedan,2304,FALSE
McLaren,570S,2016,AUTOMATED_MANUAL,Compact,Coupe,184900,FALSE
Ferrari,575M,2002,MANUAL,Compact,Coupe,214670,FALSE
Ferrari,575M,2002,AUTOMATED_MANUAL,Compact,Coupe,224670,FALSE
Ferrari,575M,2003,MANUAL,Compact,Coupe,217890,FALSE
Ferrari,575M,2003,AUTOMATED_MANUAL,Compact,Coupe,228339,FALSE
Ferrari,575M,2004,AUTOMATED_MANUAL,Compact,Coupe,228339,FALSE
Ferrari,575M,2004,MANUAL,Compact,Coupe,217890,FALSE
Maybach,57,2010,AUTOMATIC,Large,Sedan,366000,FALSE
Maybach,57,2010,AUTOMATIC,Large,Sedan,455500,FALSE
Maybach,57,2010,AUTOMATIC,Large,Sedan,405500,FALSE
Maybach,57,2011,AUTOMATIC,Large,Sedan,372500,FALSE
Maybach,57,2011,AUTOMATIC,Large,Sedan,412000,FALSE
Maybach,57,2012,AUTOMATIC,Large,Sedan,379050,FALSE
Maybach,57,2012,AUTOMATIC,Large,Sedan,418950,FALSE
Ferrari,599,2009,AUTOMATED_MANUAL,Midsize,Coupe,320580,FALSE
Ferrari,599,2009,MANUAL,Midsize,Coupe,310543,FALSE
Ferrari,599,2010,MANUAL,Midsize,Coupe,310543,FALSE
Ferrari,599,2011,AUTOMATED_MANUAL,Midsize,Coupe,320580,FALSE
Ferrari,599,2011,AUTOMATED_MANUAL,Midsize,Coupe,410000,FALSE
Mazda,5,2013,AUTOMATIC,Compact,Passenger Minivan,24470,FALSE
Mazda,5,2013,AUTOMATIC,Compact,Passenger Minivan,20940,FALSE
Mazda,5,2013,MANUAL,Compact,Passenger Minivan,19940,FALSE
Mazda,5,2013,AUTOMATIC,Compact,Passenger Minivan,22070,FALSE
Mazda,5,2014,MANUAL,Compact,Passenger Minivan,20140,FALSE
Mazda,5,2014,AUTOMATIC,Compact,Passenger Minivan,24670,FALSE
Mazda,5,2014,AUTOMATIC,Compact,Passenger Minivan,21140,FALSE
Mazda,5,2014,AUTOMATIC,Compact,Passenger Minivan,22270,FALSE
Mazda,5,2015,AUTOMATIC,Compact,Passenger Minivan,24770,FALSE
Mazda,5,2015,AUTOMATIC,Compact,Passenger Minivan,22370,FALSE
Mazda,5,2015,AUTOMATIC,Compact,Passenger Minivan,21240,FALSE
BMW,6 Series Gran Coupe,2015,AUTOMATIC,Large,Sedan,92600,FALSE
BMW,6 Series Gran Coupe,2015,AUTOMATIC,Large,Sedan,81300,FALSE
BMW,6 Series Gran Coupe,2015,AUTOMATIC,Large,Sedan,78300,FALSE
BMW,6 Series Gran Coupe,2015,AUTOMATIC,Large,Sedan,89600,FALSE
BMW,6 Series Gran Coupe,2016,AUTOMATIC,Large,Sedan,93900,FALSE
BMW,6 Series Gran Coupe,2016,AUTOMATIC,Large,Sedan,82500,FALSE
BMW,6 Series Gran Coupe,2016,AUTOMATIC,Large,Sedan,90900,FALSE
BMW,6 Series Gran Coupe,2016,AUTOMATIC,Large,Sedan,79500,FALSE
BMW,6 Series Gran Coupe,2017,AUTOMATIC,Large,Sedan,91200,FALSE
BMW,6 Series Gran Coupe,2017,AUTOMATIC,Large,Sedan,82800,FALSE
BMW,6 Series Gran Coupe,2017,AUTOMATIC,Large,Sedan,94200,FALSE
BMW,6 Series Gran Coupe,2017,AUTOMATIC,Large,Sedan,79800,FALSE
BMW,6 Series,2015,AUTOMATIC,Midsize,Convertible,94900,FALSE
BMW,6 Series,2015,AUTOMATIC,Midsize,Convertible,86600,FALSE
BMW,6 Series,2015,AUTOMATIC,Midsize,Coupe,79100,FALSE
BMW,6 Series,2015,AUTOMATIC,Midsize,Coupe,76100,FALSE
BMW,6 Series,2015,AUTOMATIC,Midsize,Coupe,90400,FALSE
BMW,6 Series,2015,AUTOMATIC,Midsize,Convertible,83600,FALSE
BMW,6 Series,2015,AUTOMATIC,Midsize,Coupe,87400,FALSE
BMW,6 Series,2015,AUTOMATIC,Midsize,Convertible,97900,FALSE
BMW,6 Series,2016,AUTOMATIC,Midsize,Convertible,87800,FALSE
BMW,6 Series,2016,AUTOMATIC,Midsize,Coupe,77300,FALSE
BMW,6 Series,2016,AUTOMATIC,Midsize,Convertible,99200,FALSE
BMW,6 Series,2016,AUTOMATIC,Midsize,Convertible,96200,FALSE
BMW,6 Series,2016,AUTOMATIC,Midsize,Coupe,80300,FALSE
BMW,6 Series,2016,AUTOMATIC,Midsize,Convertible,84800,FALSE
BMW,6 Series,2016,AUTOMATIC,Midsize,Coupe,91700,FALSE
BMW,6 Series,2016,AUTOMATIC,Midsize,Coupe,88700,FALSE
BMW,6 Series,2017,AUTOMATIC,Midsize,Coupe,92000,FALSE
BMW,6 Series,2017,AUTOMATIC,Midsize,Coupe,77600,FALSE
BMW,6 Series,2017,AUTOMATIC,Midsize,Coupe,89000,FALSE
BMW,6 Series,2017,AUTOMATIC,Midsize,Coupe,80600,FALSE
BMW,6 Series,2017,AUTOMATIC,Midsize,Convertible,85100,FALSE
BMW,6 Series,2017,AUTOMATIC,Midsize,Convertible,88100,FALSE
BMW,6 Series,2017,AUTOMATIC,Midsize,Convertible,96500,FALSE
BMW,6 Series,2017,AUTOMATIC,Midsize,Convertible,99500,FALSE
Mercedes-Benz,600-Class,1992,AUTOMATIC,Large,Sedan,2960,FALSE
Mercedes-Benz,600-Class,1993,AUTOMATIC,Large,Sedan,3108,FALSE
Mercedes-Benz,600-Class,1993,AUTOMATIC,Compact,Convertible,4623,FALSE
Mercedes-Benz,600-Class,1993,AUTOMATIC,Large,Coupe,3211,FALSE
Pontiac,6000,1990,AUTOMATIC,Midsize,Sedan,2000,FALSE
Pontiac,6000,1990,AUTOMATIC,Midsize,Sedan,2000,FALSE
Pontiac,6000,1990,AUTOMATIC,Midsize,Wagon,2000,FALSE
Pontiac,6000,1990,AUTOMATIC,Midsize,Wagon,2000,FALSE
Pontiac,6000,1990,AUTOMATIC,Midsize,Sedan,2000,FALSE
Pontiac,6000,1991,AUTOMATIC,Midsize,Wagon,2000,FALSE
Pontiac,6000,1991,AUTOMATIC,Midsize,Sedan,2000,FALSE
Pontiac,6000,1991,AUTOMATIC,Midsize,Sedan,2000,FALSE
Ferrari,612 Scaglietti,2009,AUTOMATED_MANUAL,Large,Coupe,313088,FALSE
Ferrari,612 Scaglietti,2010,AUTOMATED_MANUAL,Large,Coupe,313088,FALSE
Ferrari,612 Scaglietti,2011,AUTOMATED_MANUAL,Large,Coupe,313088,FALSE
Mazda,626,2000,MANUAL,Midsize,Sedan,2080,FALSE
Mazda,626,2000,MANUAL,Midsize,Sedan,2234,FALSE
Mazda,626,2000,MANUAL,Midsize,Sedan,2000,FALSE
Mazda,626,2000,AUTOMATIC,Midsize,Sedan,2146,FALSE
Mazda,626,2001,MANUAL,Midsize,Sedan,22935,FALSE
Mazda,626,2001,MANUAL,Midsize,Sedan,19935,FALSE
Mazda,626,2001,AUTOMATIC,Midsize,Sedan,20935,FALSE
Mazda,626,2001,MANUAL,Midsize,Sedan,18735,FALSE
Mazda,626,2002,MANUAL,Midsize,Sedan,19985,FALSE
Mazda,626,2002,MANUAL,Midsize,Sedan,18785,FALSE
Mazda,626,2002,MANUAL,Midsize,Sedan,21885,FALSE
Maybach,62,2010,AUTOMATIC,Large,Sedan,456500,FALSE
Maybach,62,2010,AUTOMATIC,Large,Sedan,417000,FALSE
Maybach,62,2010,AUTOMATIC,Large,Sedan,506500,FALSE
Maybach,62,2011,AUTOMATIC,Large,Sedan,423500,FALSE
Maybach,62,2011,AUTOMATIC,Large,Sedan,463000,FALSE
Maybach,62,2012,AUTOMATIC,Large,Sedan,470350,FALSE
Maybach,62,2012,AUTOMATIC,Large,Sedan,430450,FALSE
McLaren,650S Coupe,2015,AUTOMATED_MANUAL,Compact,Coupe,265500,FALSE
McLaren,650S Spider,2015,AUTOMATED_MANUAL,Compact,Convertible,280225,FALSE
Mazda,6,2015,AUTOMATIC,Midsize,Sedan,24895,FALSE
Mazda,6,2015,AUTOMATIC,Midsize,Sedan,22895,FALSE
Mazda,6,2015,MANUAL,Midsize,Sedan,23845,FALSE
Mazda,6,2015,MANUAL,Midsize,Sedan,21190,FALSE
Mazda,6,2015,AUTOMATIC,Midsize,Sedan,29895,FALSE
Mazda,6,2016,AUTOMATIC,Midsize,Sedan,22995,FALSE
Mazda,6,2016,AUTOMATIC,Midsize,Sedan,24995,FALSE
Mazda,6,2016,MANUAL,Midsize,Sedan,21495,FALSE
Mazda,6,2016,AUTOMATIC,Midsize,Sedan,30195,FALSE
Mazda,6,2016,MANUAL,Midsize,Sedan,23945,FALSE
Mazda,6,2017,AUTOMATIC,Midsize,Sedan,30695,FALSE
Mazda,6,2017,MANUAL,Midsize,Sedan,21945,FALSE
Mazda,6,2017,MANUAL,Midsize,Sedan,24195,FALSE
Mazda,6,2017,AUTOMATIC,Midsize,Sedan,22995,FALSE
Mazda,6,2017,AUTOMATIC,Midsize,Sedan,25245,FALSE
BMW,7 Series,2015,AUTOMATIC,Large,Sedan,141200,FALSE
BMW,7 Series,2015,AUTOMATIC,Large,Sedan,78000,FALSE
BMW,7 Series,2015,AUTOMATIC,Large,Sedan,91000,FALSE
